Pricing File,,,,,,,,,,,,,,,,,,,,,
Pricing Type,Item Number,Item Description,UPC Code,Pricing Customer,SPA or CDC,Start Date,End Date,Currency Code,Quantity Break1,Price Break1,Quantity Break2,Price Break2,Quantity Break3,Price Break3,Quantity Break4,Price Break4,Quantity Break5,Price Break5,,,
Region Pricing 250,PF1112T,SWIM POOL/SPA W/T104M&FRZ CNTL,078275071407,0,,20220404,99999999,USD,1,239.13,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PF1202T,2-T104M W/FREEZE PROTECTION,078275073593,0,,20220404,99999999,USD,1,362.28,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PF1222TB1,2-T104M W/FREEZE PROTECTN,078275141131,0,,20220404,99999999,USD,1,435.76,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PJBX52100,COMBOCONNECT JUNCTION BOX XFMR,078275149380,0,,20220404,99999999,USD,1,160.02,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PJB2175,2 LIGHT JUNCTION BOX,078275103498,0,,20220404,99999999,USD,1,25.52,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PJB4175,4 LIGHT JUNCTION BOX,078275094048,0,,20220404,99999999,USD,1,40.84,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PS3000,120/240 SINGLE PHASE SPD,078275141155,0,,20220404,99999999,USD,1,65.78,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX100,100W POOL LIGHT XFORMER,078275024090,0,,20220404,99999999,USD,1,83.4,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX100S,100W POOL LIGHT XFORMER,078275067561,0,,20220404,99999999,USD,1,102.1,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX300,300W POOL LIGHT XFORMER,078275024106,0,,20220404,99999999,USD,1,95.35,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX300S,300W POOL LIGHT XFORMER,078275067578,0,,20220404,99999999,USD,1,127.4,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX50,50W POOL LIGHT XFORMER,078275127593,0,,20220404,99999999,USD,1,67.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX50S,50W POOL LIGHT XFORMER,078275127609,0,,20220404,99999999,USD,1,79.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX600,600W POOL LIGHT TRANSFORMER,078275079854,0,,20220404,99999999,USD,1,199.5,0,0,0,0,0,0,0,0,,,
Region Pricing 250,PX600S,600W TRANSFORMER,078275079861,0,,20220404,99999999,USD,1,351.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1101,OUTDOOR TIMER 15A,078275061118,0,,20220404,99999999,USD,1,32.28,0,0,0,0,0,0,0,0,,,
Customer Discount,P1121,OUTDOOR TIMER-15A (12),078275083950,0,D2,20220404,20221231,USD,1,27.04,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1131,OUTDOOR TIMER 20A,078275060982,0,,20220404,99999999,USD,1,59.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1251P,"PORT.TMR W/GFCI,PC+2 REPTL (6)",078275122147,0,,20220404,99999999,USD,1,99.87,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1261P,PORT.TMR W/GFCI + 2 REPTL (6),078275067530,0,,20220404,99999999,USD,1,102.17,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1353ME,3 CIRUIT MECH 240V,078275086609,0,,20220404,99999999,USD,1,233.35,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P1403ME,4 CIRCUIT MECH 120-277V,078275139947,0,,20220404,99999999,USD,1,143.25,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P4043ME,VALVE ACTUATOR CONTROL,078275125032,0,,20220404,99999999,USD,1,164.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P5043ME,VALVE/PUMP SWITCH MECH,078275135246,0,,20220404,99999999,USD,1,332.11,0,0,0,0,0,0,0,0,,,
Region Pricing 250,P7103ME,7 DAY MECH 120/240V,078275071582,0,,20220404,99999999,USD,1,92.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC117,AIR HOSE 75',078275701120,0,,20220404,99999999,USD,1,13.9,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC127B,75' AIR HOSE W/BUTTON,078275065550,0,,20220404,99999999,USD,1,27.73,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC150,500' AIR HOSE,078275065512,0,,20220404,99999999,USD,1,107.45,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC2163BFE,"SPA CNTRL W/BRKRS,AUX CNTRL",078275088245,0,,20220404,99999999,USD,1,522.62,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC2343PT,AIR SW 120/240 4FUNC W/TM,078275048546,0,,20220404,99999999,USD,1,199.24,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC4G,"AIR BUTTON 1"" ""GUNNITE""",078275064195,0,,20220404,99999999,USD,1,15.66,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC510,AIR HOSE COUPLER-10 PACK,078275049741,0,,20220404,99999999,USD,1,9.95,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC6F,"AIR BUTTON-1-1/2"" FBRGLS",078275065536,0,,20220404,99999999,USD,1,15.66,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC613,MODULAR RADIO RECEIVER,078275067554,0,,20220404,99999999,USD,1,86.94,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC613L,"MODULAR RADIO RECEIVER W/36""LD",078275071803,0,,20220404,99999999,USD,1,91.32,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC613R,RADIO RECEIVER-HEAVY DUTY,078275067660,0,,20220404,99999999,USD,1,130.39,0,0,0,0,0,0,0,0,,,
Region Pricing 250,RC939,RADIO TRANSMITTER,078275067585,0,,20220404,99999999,USD,1,66.5,0,0,0,0,0,0,0,0,,,
Region Pricing 250,R8806M101C,CYCLE TIMER W/RELAY,078275148024,0,,20220404,99999999,USD,1,85.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,R8806P101C,24HR RELAY 14D/S IRRG TMR,078275005105,0,,20220404,99999999,USD,1,97.05,0,0,0,0,0,0,0,0,,,
Region Pricing 250,R8815P101C,24HR 120 IRRG TMR W/RAIN,078275043855,0,,20220404,99999999,USD,1,118.88,0,0,0,0,0,0,0,0,,,
Region Pricing 250,R8816P101C,24HR 240 IRRG TMR W/RAIN,078275027022,0,,20220404,99999999,USD,1,122.22,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SK4500K,SHORTING CAP-ANSI,078275151222,0,,20220404,99999999,USD,1,3.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SK4500KJ,"SHORTING CAP-ANSI,50 PC BULK",078275151246,0,,20220404,99999999,USD,1,174.9,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B20P1,"SENSOR-NTC 10K, 2.0M, GREY",078275150966,0,,20220404,99999999,USD,1,6.15,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B20P2-B,"SENSOR-NTC 10K, 2.0M, BLUE",078275151390,0,,20220404,99999999,USD,1,6.15,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B20P3-Y,"SENSOR-NTC 10K, 2.0M, YELLOW",078275151406,0,,20220404,99999999,USD,1,6.15,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B30P1,"SENSOR-NTC 10K, 3.0M, GREY",078275151000,0,,20220404,99999999,USD,1,8.14,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B30P2-B,"SENSOR-NTC 10K, 3.0M, BLUE",078275151413,0,,20220404,99999999,USD,1,8.14,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B30P3-Y,"SENSOR-NTC 10K, 3.0M, YELLOW",078275151420,0,,20220404,99999999,USD,1,8.14,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B50P2-B,"SENSOR-NTC 10K, 5.0M, BLUE",078275151437,0,,20220404,99999999,USD,1,12.36,0,0,0,0,0,0,0,0,,,
Region Pricing 250,SN4B50P3-Y,"SENSOR-NTC 10K, 5.0M, YELLOW",078275151444,0,,20220404,99999999,USD,1,12.36,0,0,0,0,0,0,0,0,,,
Region Pricing 250,STAEMOD-24HRU,"ELEC TIMER,1 CHANNEL,24 HOUR",078275155633,0,,20220404,99999999,USD,1,35.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,STW700LA,ASCEND SMART WIFI 7DAY TIMER,078275150591,0,,20220404,99999999,USD,1,57.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,STW700W,ASCEND SMART WIFI 7DAY TIMER,078275149090,0,,20220404,99999999,USD,1,57.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,ST01,WALL TIMER,078275127562,0,,20220404,99999999,USD,1,43.76,0,0,0,0,0,0,0,0,,,
Region Pricing 250,ST01A,WALL TIMER,078275127579,0,,20220404,99999999,USD,1,43.76,0,0,0,0,0,0,0,0,,,
Region Pricing 250,ST700W,ASCEND STD 7-DAY ASTRO TIMER,078275149083,0,,20220404,99999999,USD,1,45.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,TALENTO121-120,"TIME SWITCH,1 HOUR",078275153493,0,,20220404,99999999,USD,1,64.38,0,0,0,0,0,0,0,0,,,
Region Pricing 250,TN111RM40,PLUG-IN TIMER    (36),078275097384,0,,20220404,99999999,USD,1,10.06,0,0,0,0,0,0,0,0,,,
Region Pricing 250,TN311,PLUG-IN TIMER,078275127890,0,,20220404,99999999,USD,1,10.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10000R,SWIM POOL/SPA ENCL. ONLY,078275116795,0,,20220404,99999999,USD,1,114.26,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10004R,SWIM POOL/SPA W/T104M,078275116801,0,,20220404,99999999,USD,1,145.5,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10004RT1,POOL PNL DPST 100VA TRNSF,078275755031,0,,20220404,99999999,USD,1,216.12,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10004RT3,POOL PNL DPST 300VA TRANS,078275755048,0,,20220404,99999999,USD,1,241.67,0,0,0,0,0,0,0,0,,,
Customer Discount,T101,TIME SWITCH/STEEL GRAY CASE,078275000018,0,D2,20220404,20221231,USD,1,53.32,0,0,0,0,0,0,0,0,69.95,,
Customer Discount,T101B,T101-ISOLATE IN/OUT TERMS,078275107014,0,D2,20220404,20221231,USD,1,68.91,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T101M,TIME SWITCH MECHANISM,078275000230,0,,20220404,99999999,USD,1,51.78,0,0,0,0,0,0,0,0,,,
Customer Discount,T101P,24HR TIME SWTCH/PLST GRAY CASE,078275000193,0,D2,20220404,20221231,USD,1,82.56,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T101PCD82,T101PC-BIN BOX-6 PACK,078275047839,0,,20220404,99999999,USD,1,70.33,0,0,0,0,0,0,0,0,,,
Customer Discount,T101P201,"T/S IN R/T,PLAS BEIG CASE",078275700574,0,D2,20220404,20221231,USD,1,141.21,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T101P3,"T101-R/T,PLAST/BEIGE CASE",078275026285,0,,20220404,99999999,USD,1,71.45,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T101R,"T101-R/T,STEEL/GRAY CASE",078275000056,0,,20220404,99999999,USD,1,78.97,0,0,0,0,0,0,0,0,109.65,,
Customer Discount,T101R201,TIME SWITCH,078275000063,0,D2,20220404,20221231,USD,1,141.21,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T101R3,"T101-R/T,STEEL/BEIGE CASE",078275026308,0,,20220404,99999999,USD,1,90.78,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10101R,SWIM POOL SPA W/2-T101M,078275002579,0,,20220404,99999999,USD,1,167.88,0,0,0,0,0,0,0,0,,,
Customer Discount,T102,T/S-STD STEEL(GREY) CASE,078275102217,0,D2,20220404,20221231,USD,1,55.81,0,0,0,0,0,0,0,0,,,
Customer Discount,T102P,24HR TIME SWTCH/PLS GRAY CASE,078275000216,0,D2,20220404,20221231,USD,1,108.4,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T102R,TIME SWITCH,078275102224,0,,20220404,99999999,USD,1,109.48,0,0,0,0,0,0,0,0,,,
Customer Discount,T103,T/S-STD STEEL(GREY) CASE,078275000049,0,D2,20220404,20221231,USD,1,57.85,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T103M,TIME SWITCH MECHANISM,078275000254,0,,20220404,99999999,USD,1,61.87,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T103P,"T103-R/T,PLAST/GRAY CASE",078275000223,0,,20220404,99999999,USD,1,96.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T103PCD82,T103PC-BIN BOX-6 PACK,078275047853,0,,20220404,99999999,USD,1,79.93,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T103R,TIME SWITCH,078275020061,0,,20220404,99999999,USD,1,96.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104,TIME SWITCH/STEEL(GREY) CASE,078275000025,0,,20220404,99999999,USD,1,64.98,0,0,0,0,0,0,0,0,89.85,87.75,
Region Pricing 250,T104-20,WATER HEATER TIME SWITCH,078275000131,0,,20220404,99999999,USD,1,71.09,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104-50,TIME SWITCH 50 CYCLE,078275117143,0,,20220404,99999999,USD,1,71.31,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104M,TIME SWITCH MECHANISM,078275000261,0,,20220404,99999999,USD,1,60.19,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104M201,HYDRO KING TS MECH,078275124202,0,,20220404,99999999,USD,1,97.59,0,0,0,0,0,0,0,0,,,
Customer Discount,T104P,"T104-R/T,PLAST/GRAY CASE",078275000162,0,D2,20220404,20221231,USD,1,82.5,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104PCD82,T104PC-BIN BOX-6 PACK,078275047877,0,,20220404,99999999,USD,1,109.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104P201,TIME SWITCH/PLAS BEIG CASE,078275700581,0,,20220404,99999999,USD,1,132.56,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104P3,"T104-R/T,PLAST/BEIGE CASE",078275026292,0,,20220404,99999999,USD,1,86.13,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104R,"T104-R/T,STEEL/GRAY CASE",078275000124,0,,20220404,99999999,USD,1,86.24,0,0,0,0,0,0,0,0,,,
Customer Discount,T104R201,TIME SWITCH,078275000070,0,D2,20220404,20221231,USD,1,154.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T104R3,"T104-R/T,STEEL/BEIGE CASE",078275026315,0,,20220404,99999999,USD,1,103.19,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10404R,SWIM POOL SPA W/2-T104M,078275117105,0,,20220404,99999999,USD,1,180.77,0,0,0,0,0,0,0,0,,,
Customer Discount,T105,T/S-STD STEEL(GREY) CASE,078275800106,0,D2,20220404,20221231,USD,1,76.61,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T106M,TIME SWITCH MECHANISM,078275000285,0,,20220404,99999999,USD,1,68.51,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T106P3,"T106-R/T,PLAST/BEIGE CASE",078275135222,0,,20220404,99999999,USD,1,79.81,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T106R,1NO-1NC 208/277V RTC,078275104280,0,,20220404,99999999,USD,1,116.55,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T10604R,POOL PNL W/T106 AND T104,078275048522,0,,20220404,99999999,USD,1,183.03,0,0,0,0,0,0,0,0,,,
Customer Discount,T1205R,DPST 480V R,078275102255,0,D2,20220404,20221231,USD,1,140.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T12404R,SWIM POOL/SPA W/2-TS,078275028739,0,,20220404,99999999,USD,1,194.76,0,0,0,0,0,0,0,0,,,
Customer Discount,T1471BCR,4PST 7DS 110/225V IMT RTC,078275179028,0,D2,20220404,20221231,USD,1,604.51,0,0,0,0,0,0,0,0,,,
Customer Discount,T1471BR,4PST 7DS 110/225V IMT RTC,078275179011,0,D2,20220404,20221231,USD,1,169.64,0,0,0,0,0,0,0,0,,,
Customer Discount,T1472BR,4PST 7DS 208/277V IMT RTC,078275179035,0,D2,20220404,20221231,USD,1,173.32,0,0,0,0,0,0,0,0,,,
Customer Discount,T1475BR,4PST 7DS 480V IMT RTC,078275179097,0,D2,20220404,20221231,USD,1,197.9,0,0,0,0,0,0,0,0,,,
Customer Discount,T171,TIME SWITCH,078275171015,0,D2,20220404,20221231,USD,1,70.79,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T171CR,SPST 7DS 110/125V CO RC,078275171039,0,,20220404,99999999,USD,1,496.86,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T172,TIME SWITCH,078275172210,0,,20220404,99999999,USD,1,106.15,0,0,0,0,0,0,0,0,,,
Customer Discount,T173,TIME SWITCH,078275173019,0,D2,20220404,20221231,USD,1,94.39,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T173CR,DPST 7DS 110/125V C/O RC,078275173033,0,,20220404,99999999,USD,1,504.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T173R,TIME SWITCH,078275173026,0,,20220404,99999999,USD,1,149.64,0,0,0,0,0,0,0,0,,,
Customer Discount,T174,TIME SWITCH-SKIPPER,078275174214,0,D2,20220404,20221231,USD,1,112.69,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T174R,TIME SWITCH,078275174221,0,,20220404,99999999,USD,1,153.84,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T175,TIME SWITCH,078275175013,0,,20220404,99999999,USD,1,109.51,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T176,TIME SWITCH,078275176218,0,,20220404,99999999,USD,1,113.81,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1871BR,2O/2C 7DS 110/125V IMT RC - T1,078275179059,0,,20220404,99999999,USD,1,171.35,0,0,0,0,0,0,0,0,,,
Customer Discount,T1905,TIME SWITCH,078275191013,0,D2,20220404,20221231,USD,1,115.26,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1905E,TIME SWITCH 480V.,078275117785,0,,20220404,99999999,USD,1,101.06,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1905HD,TIME SWITCH W METAL DIAL,078275125612,0,,20220404,99999999,USD,1,128.4,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1905HDM,24HR TIMER METAL DIAL MECH,078275142992,0,,20220404,99999999,USD,1,99.96,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1905HDR,24HR TIMER METAL DIAL RAINTITE,078275142985,0,,20220404,99999999,USD,1,114.73,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1905P,T/S PLASTIC R/T CASE,078275040786,0,,20220404,99999999,USD,1,114.7,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1906,TIME SWITCH,078275193215,0,,20220404,99999999,USD,1,113.14,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975,TIME SWITCH,078275192010,0,,20220404,99999999,USD,1,149.38,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975E,TIME SWITCH 480VOLT,078275192614,0,,20220404,99999999,USD,1,184.72,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975EHD,24 HOUR TIMER WITH 7D SKIPPER,078275127722,0,,20220404,99999999,USD,1,214.43,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975EHDR,TIMER 24HR W/ 7D SKIP RAINTITE,078275143005,0,,20220404,99999999,USD,1,238.29,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975ER,TIME SWITCH,078275192607,0,,20220404,99999999,USD,1,240.16,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975HDR,TIMER 24HR W/ 7D SKIP RAINTITE,078275151512,0,,20220404,99999999,USD,1,184.47,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1975R,TIME SWITCH RAINTITE,078275192652,0,,20220404,99999999,USD,1,192.59,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1976,TIME SWITCH,078275194212,0,,20220404,99999999,USD,1,152.49,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T1976R,TIME SWITCH RAINTITE,078275118010,0,,20220404,99999999,USD,1,185.95,0,0,0,0,0,0,0,0,,,
Customer Discount,T2005,7 DAY COMPACT TIME SWITCH,078275460010,0,D2,20220404,20221231,USD,1,151.26,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T2006,7 DAY COMPACT TIME SWITCH,078275460218,0,,20220404,99999999,USD,1,156.53,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T21000R,REPLACEMENT CASE 60 AMP PANEL,078275086913,0,,20220404,99999999,USD,1,115.29,0,0,0,0,0,0,0,0,,,
Customer Discount,T21001R,T101 MECH IN 60 AMP PANEL,078275083455,0,D2,20220404,20221231,USD,1,145.47,0,0,0,0,0,0,0,0,,,
Customer Discount,T21004R,T104 MECH IN 60 AMP PANEL,078275083462,0,D2,20220404,20221231,USD,1,149.95,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T30000R5,S/POOL REPLACEMENT CASE,078275700239,0,,20220404,99999999,USD,1,187.97,0,0,0,0,0,0,0,0,,,
Customer Discount,T30004R,SWIMMING POOL CNTRL DPST,078275124356,0,D2,20220404,20221231,USD,1,203.69,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T30401R,"S/POOL CNTRL DPST,SPST",078275124301,0,,20220404,99999999,USD,1,226.13,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T30404R,"S/POOL CNTRL DPST,DPST",078275124318,0,,20220404,99999999,USD,1,230.56,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T30604R,"S/POOL CNTRL SPDT,DPST",078275098947,0,,20220404,99999999,USD,1,224.43,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T32404R,"S/POOL CTRL.AUX.DPST,DPST",078275124332,0,,20220404,99999999,USD,1,250.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40000RT3,POOL PNL- NO TIMER-300VA TRAN,078275125605,0,,20220404,99999999,USD,1,155.81,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40000R4,POOL REPLACEMENT CASE,078275043077,0,,20220404,99999999,USD,1,252.89,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40003RT3,POOL PNL T101M 300W TRANS,078275061675,0,,20220404,99999999,USD,1,277.11,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40004R,"POOL PNL - 125A, TIMER",078275755017,0,,20220404,99999999,USD,1,210.36,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40004RT1,POOL PNL DPST-100VA TRANS,078275023772,0,,20220404,99999999,USD,1,255.38,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40004RT3,POOL PNL DPST-300VA TRANS,078275118133,0,,20220404,99999999,USD,1,277.11,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40404R,"POOL PNL-125A, TWO TIMERS",078275755024,0,,20220404,99999999,USD,1,243.97,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T40604RT3,POOL PNL- 2 TIMERS-300VA TRAN,078275125599,0,,20220404,99999999,USD,1,283.41,0,0,0,0,0,0,0,0,,,
Customer Discount,T7401B,INTERMATIC 7 DAY T/S,078275461017,0,D2,20220404,20221231,USD,1,150.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T7401BC,INTERMATIC 7 DAY T/S,078275465022,0,,20220404,99999999,USD,1,484.88,0,0,0,0,0,0,0,0,,,
Customer Discount,T7401BR,INTERMATIC 7DAY T/S R.T.,078275465039,0,D2,20220404,20221231,USD,1,178.62,0,0,0,0,0,0,0,0,,,
Customer Discount,T7402B,INTERMATIC 7 DAY T/S,078275462212,0,D2,20220404,20221231,USD,1,157.01,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T7402BC,INTERMATIC 7 DAY T/S,078275466227,0,,20220404,99999999,USD,1,491.79,0,0,0,0,0,0,0,0,,,
Customer Discount,T7801B,INTERMATIC 7 DAY T/S,078275463011,0,D2,20220404,20221231,USD,1,150.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T7801BC,INTERMATIC 7 DAY T/S,078275467033,0,,20220404,99999999,USD,1,484.88,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T7802B,INTERMATIC 7 DAY T/S,078275464216,0,,20220404,99999999,USD,1,158.59,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T8805M101C,24 HR CYCLE W/SELECTOR SW,078275118225,0,,20220404,99999999,USD,1,85.1,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T8805P101C,24HR 14DAY SKPR IRRIG TMR,078275700758,0,,20220404,99999999,USD,1,100.93,0,0,0,0,0,0,0,0,,,
Region Pricing 250,T8845PV,24HR 24V 14 D/S IRRIG TMR,078275700741,0,,20220404,99999999,USD,1,72.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48-120U,"AC HOUR METER,120V",078275153516,0,,20220404,99999999,USD,1,44.67,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48-24U,"AC HOUR METER,24V",078275153554,0,,20220404,99999999,USD,1,44.67,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48-240U,"AC HOUR METER,240V",078275153530,0,,20220404,99999999,USD,1,46.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48E-120U,"AC HOUR METER,120V,FLUSH MOUNT",078275153578,0,,20220404,99999999,USD,1,43.54,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48E-24U,"AC HOUR METER,24V,FLUSH MOUNT",078275153608,0,,20220404,99999999,USD,1,43.54,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48E-240,"AC HOUR METER,240V,FLUSH MOUNT",078275153585,0,,20220404,99999999,USD,1,40.77,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48E-240U,"AC HOUR METER,240V,FLUSH MOUNT",078275153592,0,,20220404,99999999,USD,1,43.54,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48V-120U,"AC HOUR METER,120V,DINRAIL MNT",078275153622,0,,20220404,99999999,USD,1,49.75,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ48V-24U,"AC HOUR METER,24V,DINRAIL MNT",078275153639,0,,20220404,99999999,USD,1,50.58,0,0,0,0,0,0,0,0,,,
Region Pricing 250,UWZ52E-120U,"AC HOUR METER,120V,FLUSH MOUNT",078275152946,0,,20220404,99999999,USD,1,43.54,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1570-10,MOTOR-125V 60HZ W/ LEADS,078275119116,0,,20220404,99999999,USD,1,28.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1570-10D,"MOTOR-BOXED,125V 60HZ",078275020115,0,,20220404,99999999,USD,1,28.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1571-10D,"MOTOR-BOXED,125V 50HZ",078275119192,0,,20220404,99999999,USD,1,35.34,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1573-10D,"MOTOR-BOXED,208/277V 60HZ",078275020122,0,,20220404,99999999,USD,1,30.03,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1574-10D,"MOTOR-BOXED,250V 50HZ",078275119321,0,,20220404,99999999,USD,1,38.66,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1576-10D,"MOTOR-BOXED,480V 60HZ",078275119383,0,,20220404,99999999,USD,1,49.6,0,0,0,0,0,0,0,0,,,
