Item,Item Description,"Plat Plus 
Net Price",Cost Unit of Measure,STD PACK Qty,Bag QTY, Weight per 100 , Suggested Trade , Suggested Retail Price ,Stocking Indicator,ABC Code,Class,NAED/UPC Number,UNSPSC,Brand,,,,,,
KD500B,DIE 22MM                                                    ,$8.13,EA,6,1, 10.6 ,$10.55,$11.72,N ,D  ,KOS,032076893958,27111505       ,Gardner Bender,,,,,,
KD750B,DIE 28MM                                                    ,$9.91,EA,6,1, 18.0 ,$12.86,$14.29,N ,D  ,KOS,032076894085,27111505       ,Gardner Bender,,,,,,
KF-200,Elec. Knife  2 Blade   1/Cd  5Cds/Master                    ,$23.33,EA,5,1, 29.0 ,$40.34,$44.82,N ,D  ,PCS,032076002008,27111501       ,Gardner Bender,,,,,,
KKT316,Keyway Slot Tool 3/16in 1/Box 1Boxs/Master                  ,$237.23,BX,1,1, 104.0 ,$307.72,$341.92,N ,D  ,KOS,032076813314,23241630       ,Gardner Bender,,,,,,
KO701,KNOCKOUT SEAL 1/2in; 100 PER B OX 5BOXES PER MASTER         ,$54.43,BX,5,100, 308.6 ,$76.27,$84.74,N ,D  ,KNS,032076007010,31411604       ,Gardner Bender,,,,,,
KO701C,Knockout Seal 1/2in 5/Carton 10 Crtns/Master                ,$13.90,CO,10,5, 18.5 ,$18.04,$20.04,N ,D  ,KNS,032076152093,31411604       ,Gardner Bender,,,,,,
KO702,KNOCKOUT SEAL 3/4in; 50/BOX 5 BOXS/MASTER                   ,$35.61,BX,5,50, 207.8 ,$50.14,$55.72,N ,D  ,KNS,032076007027,31411604       ,Gardner Bender,,,,,,
KO702C,Knockout Seal 3/4in 3/Carton 10 Crtns/Master                ,$14.57,CO,10,3, 15.7 ,$18.89,$20.99,N ,D  ,KNS,032076152109,31411604       ,Gardner Bender,,,,,,
KO703,KNOCKOUT SEAL 1in; 25/BOX 10 BOXS/MASTER                    ,$25.68,BX,10,25, 142.8 ,$35.07,$38.96,N ,D  ,KNS,032076007034,31411604       ,Gardner Bender,,,,,,
KO704,KNOCKOUT SEAL 1-1/4in; 25/BOX 10 BOXS/MASTER                ,$33.29,BX,10,25, 196.3 ,$45.13,$50.15,N ,D  ,KNS,032076007041,31411604       ,Gardner Bender,,,,,,
KO705,KNOCKOUT SEAL 1-1/2in; 10/BOX 10 BOXS/MASTER                ,$20.60,BX,10,10, 113.1 ,$28.88,$32.09,N ,D  ,KNS,032076007058,31411604       ,Gardner Bender,,,,,,
KO706,KNOCKOUT SEAL 2in; 10/BOX 10 BOXS/MASTER                    ,$25.60,BX,10,10, 163.8 ,$35.38,$39.31,N ,D  ,KNS,032076007065,31411604       ,Gardner Bender,,,,,,
KO707,KNOCKOUT SEAL 2-1/2in; 10/BOX 10 BOXS/MASTER                ,$30.39,BX,10,10, 253.3 ,$42.22,$46.91,N ,D  ,KNS,032076007072,31411604       ,Gardner Bender,,,,,,
KO708,KNOCKOUT SEAL 3in; 10/BOX 10 BOXS/MASTER                    ,$36.82,BX,10,10, 348.5 ,$52.06,$57.84,N ,D  ,KNS,032076007089,31411604       ,Gardner Bender,,,,,,
KO709,KNOCKOUT SEAL 3-1/2in; 10/BOX 10 BOXS/MASTER                ,$43.29,BX,10,10, 420.9 ,$62.04,$68.93,N ,D  ,KNS,032076007096,31411604       ,Gardner Bender,,,,,,
KO710,KNOCKOUT SEAL 4in; 10/BOX 10 BOXS/MASTER                    ,$56.07,BX,10,10, 75.0 ,$76.90,$85.44,N ,D  ,KNS,032076007102,31411604       ,Gardner Bender,,,,,,
KOH14A,Hyd Knockout Set w/o Punches & Dies  1/Box  1Boxs/Master    ,"$1,025.55",BX,1,1," 2,664.7 ","$1,330.31","$1,478.12",N ,D  ,KOS,032076813611,27111505       ,Gardner Bender,,,,,,
KOH520A,HYDR. KNOCKOUT SET                                          ,"$1,141.06",EA,1,1," 2,995.0 ","$1,480.14","$1,644.60",N ,D  ,KOS,032076813628,27111505       ,Gardner Bender,,,,,,
KOH540A,KNOCKOUT SET                                                ,"$2,018.54",EA,1,1," 5,380.0 ","$2,618.38","$2,909.32",N ,D  ,KOS,032076813635,27111505       ,Gardner Bender,,,,,,
KOM1732,Mech Knockout Set 1-7/32in 1/Box 1Boxs/Master               ,$41.06,BX,1,1, 113.0 ,$53.25,$59.17,N ,D  ,KOS,032076813567,27111505       ,Gardner Bender,,,,,,
KOM200,MECH. KNOCKOUT SET                                          ,$82.70,EA,1,1, 256.0 ,$107.27,$119.18,N ,D  ,KOS,032076813512,27111505       ,Gardner Bender,,,,,,
KOM250,Mech Knockout Set 2-1/2in 1/Box 1Boxs/Master                ,$167.67,BX,1,1, 438.0 ,$217.50,$241.67,N ,D  ,KOS,032076813529,27111505       ,Gardner Bender,,,,,,
KOM300,Mech Knockout Set 3in 1/Box1Boxs/Master                     ,$131.23,BX,1,1, 634.0 ,$170.23,$189.14,N ,D  ,KOS,032076813536,27111505       ,Gardner Bender,,,,,,
KOM400,Mech Knockout Set 4in 1/Box1Boxs/Master                     ,$667.75,BX,1,1," 1,091.0 ",$866.18,$962.42,N ,D  ,KOS,032076813550,27111505       ,Gardner Bender,,,,,,
KOM50125,MECH. KNOCKOUT SET                                          ,$117.05,EA,1,1, 292.0 ,$151.83,$168.70,N ,D  ,KOS,032076813574,27111505       ,Gardner Bender,,,,,,
KOS-1000B,Mech Knockout Set 1in 1/Cd 2Cds/Master                      ,$53.89,EA,2,1, 127.5 ,$69.90,$77.66,N ,D  ,KOS,032076899998,27111505       ,Gardner Bender,,,,,,
KOS-1250B,Mech Knockout Set 1-1/4in w/o Draw Stud 1/Cd 2Cds/Master    ,$55.85,EA,2,1, 73.5 ,$72.45,$80.50,N ,D  ,KOS,032076911539,27111505       ,Gardner Bender,,,,,,
KOS-1250DS,Mech Knockout Set 1-1/4in 1/Cd 2Cds/Master                  ,$58.72,EA,2,1, 150.0 ,$76.16,$84.62,N ,D  ,KOS,032076016807,27111505       ,Gardner Bender,,,,,,
KOS-1500B,Mech Knockout Set 1-1/2in w/o Draw Stud 1/Cd 2Cds/Master    ,$80.32,EA,2,1, 96.3 ,$104.19,$115.76,N ,D  ,KOS,032076911546,27111505       ,Gardner Bender,,,,,,
KOS-1500DS,Mech Knockout Set 1-1/2in 1/Cd 2Cds/Master                  ,$71.38,EA,2,1, 175.0 ,$92.58,$102.86,N ,D  ,KOS,032076016814,27111505       ,Gardner Bender,,,,,,
KOS-500B,Mech Knockout Set 1/2in 1/Cd 2Cds/Master                    ,$32.05,EA,2,1, 50.5 ,$41.58,$46.20,N ,D  ,KOS,032076899974,27111505       ,Gardner Bender,,,,,,
KOS-750B,Mech Knockout Set 3/4in 1/Cd 2Cds/Master                    ,$42.98,EA,2,1, 106.0 ,$55.75,$61.94,N ,D  ,KOS,032076899981,27111505       ,Gardner Bender,,,,,,
KOW520,Hand Ratchet Knockout Set1/2i n - 2in case 1/Case           ,$208.82,EA,1,1, 792.0 ,$270.86,$300.96,N ,D  ,KOS,032076813703,27111505       ,Gardner Bender,,,,,,
KP1000B,PUNCH 34MM                                                  ,$23.78,EA,6,1, 23.7 ,$30.84,$34.27,N ,D  ,KOS,032076894016,27111505       ,Gardner Bender,,,,,,
KP1250B,PUNCH 43MM                                                  ,$28.12,EA,5,1, 36.0 ,$36.47,$40.52,N ,D  ,KOS,032076894009,27111505       ,Gardner Bender,,,,,,
KP1500B,PUNCH 49MM                                                  ,$36.76,EA,5,1, 57.1 ,$47.68,$52.98,N ,D  ,KOS,032076893996,27111505       ,Gardner Bender,,,,,,
KP1732B,Knockout Punch 1-7/32in 1/Cd 5Cds/Master                    ,$27.03,EA,5,1, 14.7 ,$35.06,$38.95,N ,D  ,KOS,032076895075,27111505       ,Gardner Bender,,,,,,
KP2000B,PUNCH 60MM                                                  ,$44.92,EA,5,1, 87.3 ,$58.26,$64.73,N ,D  ,KOS,032076893989,27111505       ,Gardner Bender,,,,,,
KP2500,PUNCH 73MM                                                  ,$56.12,EA,1,1, 138.6 ,$72.78,$80.87,N ,D  ,KOS,032076813413,27111505       ,Gardner Bender,,,,,,
KP3000,PUNCH 89MM                                                  ,$89.01,EA,1,1, 262.0 ,$115.46,$128.29,N ,D  ,KOS,032076813420,27111505       ,Gardner Bender,,,,,,
KP3500,PUNCH 102MM                                                 ,$218.95,EA,1,1, 267.0 ,$284.01,$315.56,N ,D  ,KOS,032076813437,27111505       ,Gardner Bender,,,,,,
KP4000,PUNCH 115MM                                                 ,$236.73,EA,1,1, 316.0 ,$307.08,$341.20,N ,D  ,KOS,032076813444,27111505       ,Gardner Bender,,,,,,
KP500B,PUNCH 22MM                                                  ,$18.91,EA,6,1, 12.5 ,$24.52,$27.24,N ,D  ,KOS,032076894030,27111505       ,Gardner Bender,,,,,,
KP750B,PUNCH 28MM                                                  ,$23.87,EA,6,1, 13.3 ,$30.95,$34.39,N ,D  ,KOS,032076894023,27111505       ,Gardner Bender,,,,,,
KPR7520,Pull Rod  1/Box  1Boxs/Master                               ,$31.35,BX,1,1, 63.0 ,$40.66,$45.18,N ,D  ,PLA,032076898670,27111712       ,Gardner Bender,,,,,,
KPR7540,PULL ROD LONG                                               ,$32.10,EA,3,1, 119.7 ,$41.62,$46.25,N ,D  ,PLA,032076813116,27111712       ,Gardner Bender,,,,,,
KPS50,PULL STUD                                                   ,$10.21,EA,6,1, 18.0 ,$13.23,$14.70,N ,D  ,PLA,032076813123,27111712       ,Gardner Bender,,,,,,
KS3540,SCREW 3-1/2in - 4in DRIVE MECH KNOCKOUT 1/BOX 1BOX/MASTER   ,$304.83,BX,1,1, 262.2 ,$395.41,$439.34,N ,D  ,KOS,032076829995,31161503       ,Gardner Bender,,,,,,
KS752B,SCREW 3/4in - 2in MECH DRIVE W/ BEARING 1/CD 3CDS/MASTER    ,$31.23,EA,3,1, 85.0 ,$40.51,$45.01,N ,D  ,KOS,032076893972,31161503       ,Gardner Bender,,,,,,
KSA50,Pull Stud Adapter  1/Box  1Boxs/Master                      ,$25.41,BX,1,1, 31.0 ,$32.95,$36.61,N ,D  ,PLA,032076898694,27111712       ,Gardner Bender,,,,,,
KSB50B,SCREW 1/2in BEARING & DRIVE1/CD 5CDS/MASTER                 ,$17.58,EA,5,1, 28.0 ,$22.80,$25.33,N ,D  ,KOS,032076893965,31161503       ,Gardner Bender,,,,,,
KSN2530,SCREW  MECH. DRIVE                                          ,$75.72,EA,1,1, 171.0 ,$98.23,$109.14,N ,D  ,KOS,032076813178,31161503       ,Gardner Bender,,,,,,
KSN3540,SCREW  MECH. DRIVE                                          ,$139.41,EA,1,1, 407.2 ,$180.82,$200.92,N ,D  ,KOS,032076813185,31161503       ,Gardner Bender,,,,,,
KSS520,Hyd. Knockout Set Stainless Steel 1/2-2in 1/Case 1Case/Maste,"$1,573.27",EA,1,1," 1,067.8 ","$2,040.79","$2,267.54",N ,D  ,KOS,032076052256,27111505       ,Gardner Bender,,,,,,
KSS520A,Hyd. Knockout Set Stainless Steel 1/2- 2in 1/Case 1Case     ,"$2,314.83",EA,1,1," 2,925.0 ","$3,002.71","$3,336.35",N ,D  ,KOS,032076052249,27111505       ,Gardner Bender,,,,,,
KW52,Knockout Hand Ratchet Wrench  1/Box  1Boxs/Master           ,$54.35,BX,1,1, 130.0 ,$70.49,$78.32,N ,D  ,KOS,032076813192,27111753       ,Gardner Bender,,,,,,
LA205,B2000  Leg Assembly  1/Kit  1 kit/Master                    ,"$1,023.13",EA,1,1," 6,500.0 ","$1,327.16","$1,474.62",N ,D  ,PBS,032076063351,27112503       ,Gardner Bender,,,,,,
LED1005039,LED100-5039 LED CORN LAMP 100WATT 5000K E39 MOGUL BASE AC10 ,$85.81,BX,8,1, 464.0 ,$132.08,$146.76,N ,D  ,LMP,752560400188,39112013       ,Bergen,,,,,,
LED1505039,LED150-5039 LED CORN LAMP 150WATT 5000K E39 MOGUL BASE      ,$127.25,BX,8,1, 485.4 ,$195.81,$217.57,N ,D  ,SPE,752560400218,39112013       ,Bergen,,,,,,
LED605039,LED60-5039 LED CORN LAMP 60W5000K E39 MOGUL BASE AC100-277  ,$90.28,BX,8,1,,$138.90,$154.34,N ,D  ,LMP,752560400171,39112013       ,Bergen,,,,,,
LH145WP,Pigtail Lampholder 6in Leads 100/Box 1 Box/Master           ,$1.64,BX,1,100, 10.0 ,$2.51,$2.79,N ,D  ,LAM,752560101832,39112013       ,Bergen,,,,,,
LH22WP,Pigtail Lampholder with Hook 6in Leads  100/Box 1 Box/Master,$1.87,BX,1,100, 8.0 ,$2.93,$3.26,N ,D  ,LAM,752560101818,39112013       ,Bergen,,,,,,
LNW-3PC,3 PIECE LOCKNUT WRENCH KIT3/Card                            ,$10.09,EA,5,1, 24.4 ,$17.44,$19.38,N ,D  ,SPE,032076938710,27111706       ,Gardner Bender,,,,,,
LNW-KIT,Locknut Wrench Kit includes1/2 and 3/4 inch 1/ea            ,$9.54,EA,5,1, 16.6 ,$16.49,$18.32,N ,D  ,SPE,032076920432,27111706       ,Gardner Bender,,,,,,
LP1701,HD Bulk Nylon Line  1000ft 6/Box  1Boxs/Master              ,$124.15,BX,1,6, 361.0 ,$161.04,$178.93,N ,D  ,FSA,032076307073,27113101       ,Gardner Bender,,,,,,
LP1701E,HD Bulk Nylon Line 1000ft  1/Bag  6 Bags/Master             ,$28.00,BG,6,1, 62.5 ,$36.33,$40.37,N ,D  ,FSA,032076075477,27113101       ,Gardner Bender,,,,,,
LP1722,HD Bulk Nylon Line  2200ft 6/Box  1Boxs/Master              ,$194.22,BX,1,6, 616.0 ,$251.93,$279.92,N ,D  ,FSA,032076896171,27113101       ,Gardner Bender,,,,,,
LP2206T,Tag-Along 400ft 10/Box 1Box/  Master                        ,$77.49,BX,1,10, 52.0 ,$100.50,$111.67,N ,D  ,FSA,032076307028,27113101       ,Gardner Bender,,,,,,
LP2207T,Tag-Along  800ft 10/Box 1Box/ Master                        ,$103.51,BX,1,10, 96.0 ,$134.25,$149.17,N ,D  ,FSA,032076307035,27113101       ,Gardner Bender,,,,,,
LP2208T,Tag-Along  600ft 10/Box 1Box/ Master                        ,$81.12,BX,1,10, 71.0 ,$105.21,$116.90,N ,D  ,FSA,032076307042,27113101       ,Gardner Bender,,,,,,
LP3300,Line Pkg 300ft for 3/4in Conduit 25/Box 1Boxs/Master        ,$58.71,BX,1,25, 79.0 ,$76.15,$84.61,N ,D  ,FSA,032076306953,27113101       ,Gardner Bender,,,,,,
LP3450,Line Pkg 450ft for 3/4in Conduit 25/Box 1Boxs/Master        ,$78.98,BX,1,25, 104.0 ,$102.45,$113.83,N ,D  ,FSA,032076306960,27113101       ,Gardner Bender,,,,,,
LP4300,Line Pkg 300ft for 1in Conduit25/Box 1Boxs/Master           ,$75.47,BX,1,25, 81.0 ,$97.89,$108.77,N ,D  ,FSA,032076306984,27113101       ,Gardner Bender,,,,,,
LP4450,Line Pkg 450ft for 1in Conduit25/Box 1Boxs/Master           ,$115.79,BX,1,25, 104.0 ,$150.20,$166.88,N ,D  ,FSA,032076306991,27113101       ,Gardner Bender,,,,,,
LTB-400,Black Liquid Electrical Tape1/Clam                          ,$7.12,CO,5,1, 39.6 ,$9.72,$10.80,N ,D  ,SPT,032076064037,31201502       ,Gardner Bender,,,,,,
LTG-400,Green Liquid Electrical Tape  1/Clam  5Clams/Master         ,$6.86,CO,5,1, 39.6 ,$9.72,$10.80,N ,D  ,SPT,032076065270,31201502       ,Gardner Bender,,,,,,
LTR-400,Red Liquid Electrical Tape  1/Clam  5 Clams/Master          ,$6.91,CO,5,1, 39.8 ,$9.72,$10.80,N ,D  ,SPT,032076064020,31201502       ,Gardner Bender,,,,,,
LTS-400,Spray Liquid Tape BlackEngli  sh/Spanish 6 oz/Can           ,$7.84,EA,6,1, 61.8 ,$11.94,$13.27,N ,D  ,SPT,032076076900,31201502       ,Gardner Bender,,,,,,
LTW-400,GB LIQUID TAPE 4 - OZ. WHITE                                ,$7.08,EA,5,1, 40.0 ,$9.72,$10.80,N ,D  ,SPT,032076065287,31201502       ,Gardner Bender,,,,,,
LV9000,BLAZING LOW VOLTAGE YELLOW CONNECTOR  24/BAG  20 BAGS/MASTER,$14.25,BG,30,24, 50.5 ,$18.48,$20.53,N ,D  ,SPC,815647000012,39121445       ,King,,,,,,
LV9500,BLAZING LOW VOLTAGE BLACK CONNECTOR  12/BAG  20 BAGS/MASTER ,$9.30,BG,20,12, 55.3 ,$12.06,$13.40,N ,D  ,SPC,815647000029,27121707       ,King,,,,,,
LV9500B,LV BLACK CONNECTOR  200 PC BOX                              ,$183.51,BX,1,200, 930.0 ,$367.03,$407.80,N ,D  ,SPC,815647003242,27121707       ,King,,,,,,
M2000,Plastic Line Carrier 2inConduit 1/Bag 1Bags/Master          ,$32.21,BG,1,1, 12.6 ,$41.77,$46.42,N ,D  ,FSA,032076307431,27113101       ,Gardner Bender,,,,,,
M3000,Plastic Line Carrier 3in Packaged 1/Bag 1Bags/Master        ,$35.29,BG,1,1, 20.3 ,$45.78,$50.87,N ,D  ,FSA,032076307455,27113101       ,Gardner Bender,,,,,,
M4000,Plastic Line Carrier 4in Packaged 1/Bag 1Bags/Master        ,$48.55,BG,1,1, 26.0 ,$62.96,$69.96,N ,D  ,FSA,032076307479,27113101       ,Gardner Bender,,,,,,
M5000,Plastic Line Carrier 5in Packaged 1/Bag 1Bags/Master        ,$71.70,BG,1,1, 32.0 ,$93.01,$103.34,N ,D  ,FSA,032076307486,27113101       ,Gardner Bender,,,,,,
M6000,Plastic Line Carrier 6in Packaged 1/Bag 1Bags/Master        ,$73.68,BG,1,1, 42.0 ,$95.56,$106.18,N ,D  ,FSA,032076307493,27113101       ,Gardner Bender,,,,,,
MB-20,Mtg Base 1in x 1in 100/Bag 5Bags/Master                     ,$9.58,BG,5,100, 36.8 ,$31.09,$34.55,N ,D  ,NMT,032076492007,39121717       ,Gardner Bender,,,,,,
MB-20UVB,Mtg Base 1 x 1  100/Bag  5Bags/Master                       ,$8.14,BG,5,100, 6.0 ,$32.63,$36.25,N ,D  ,UMT,032076893712,39121717       ,Gardner Bender,,,,,,
MB400,Mobile Bend-Mate Table                                      ,"$3,625.70",EA,1,1," 60,299.1 ","$4,703.15","$5,225.72",N ,D  ,PBN,032076918705,27112501       ,Gardner Bender,,,,,,
MB400DL,Eegor with Mobile Bend-Mate Table w/o Pump & 35in shoe group,"$18,115.97",EA,1,1," 125,992.2 ","$23,499.48","$26,110.54",N ,D  ,PBN,032076918736,27112503       ,Gardner Bender,,,,,,
MB400DLP,Eegor with Mobile Bend-Mate Table & Pump w/o 35in shoe group,"$21,657.64",EA,1,1," 124,300.8 ","$28,093.63","$31,215.14",N ,D  ,PBN,032076918743,27112503       ,Gardner Bender,,,,,,
MB400L,Long Stroke Ultra Eegor with Mobile Bend-Mate Table w/o pump,"$20,999.62",EA,1,1," 130,992.9 ","$27,240.07","$30,266.75",N ,D  ,PBN,032076918712,27112503       ,Gardner Bender,,,,,,
MB400LP,Long Stroke Ultra Eegor withMobile Bend-Mate Table & Pump   ,"$25,984.81",EA,1,1," 130,992.9 ","$33,706.71","$37,451.90",N ,D  ,PBN,032076918729,27112503       ,Gardner Bender,,,,,,
MC200,Metal Guard  Galvanized Coating  50/Box  1 Box/Master       ,$3.27,BX,1,50, 4.1 ,$5.03,$5.59,N ,D  ,LTA,752560101672,39112013       ,Bergen,,,,,,
MC200B,Metal Guard  Black Vinyl Coating  50/Box  1 Box/Master      ,$3.84,BX,1,50, 42.8 ,$5.97,$6.64,N ,D  ,LTA,752560101627,39112013       ,Bergen,,,,,,
MC200Y,Metal Guard  Yellow Vinyl Coating  50/Box  1 Box/Master     ,$3.84,BX,1,50, 43.9 ,$5.97,$6.64,N ,D  ,LTA,752560101634,39112013       ,Bergen,,,,,,
MCS-100W,SnapSHOT MultiCable Staple Wo od Studs 100/Bag              ,$33.30,BX,2,100, 325.0 ,$40.88,$45.42,N ,D  ,MUS,032076057657,31162404       ,Gardner Bender,,,,,,
MCS-10W,SNAPSHOT MULTICABLE STAPLE  10/BAG 6 BAGS/MASTER            ,$3.10,BG,6,10, 29.9 ,$6.19,$6.88,N ,D  ,MUS,032076945824,31162404       ,Gardner Bender,,,,,,
MCS-20W,SnapSHOT MultiCable Staple20/Bag                            ,$5.96,BG,4,20, 71.0 ,$7.32,$8.14,N ,D  ,MUS,032076057633,31162404       ,Gardner Bender,,,,,,
MDI-150Y,"1/2 IN. (13 MM) METAL STAPLE, PVC INSULATED, SECURE 2 COND #",$3.24,BX,10,100, 56.4 ,$3.99,$4.43,N ,D  ,MIS,032076055264,31162404       ,Gardner Bender,,,,,,
MDI-1550Y,PVC Insulated Metal Staple 1/2 x 1in  40/Clam 6 Clams/Master,$1.74,CO,6,40, 28.0 ,$2.14,$2.38,N ,D  ,MIS,032076055233,31162404       ,Gardner Bender,,,,,,
MHB1000,HORIZONTAL MOUNTING HARDWARE FOR PORTABLE CYCLONE 1/BAG     ,$6.60,BG,20,1, 10.0 ,$13.19,$14.66,N ,D  ,PBS,032076942601,27112501       ,Gardner Bender,,,,,,
MMS-3101,GB 5/32in Low Staple Gun 625/Box 12 Boxes/Master            ,$2.73,BX,12,625, 23.7 ,$3.36,$3.73,N ,D  ,LVS,032076075774,27112401       ,Gardner Bender,,,,,,
MMS-3102,GB 1/4in Low Staple Gun 625/Box 12 Boxes/Master             ,$2.84,BX,12,625, 26.7 ,$3.49,$3.88,N ,D  ,LVS,032076075781,27112401       ,Gardner Bender,,,,,,
MPS-2080,CableBoss Staples 5/16in Blue250/Box 10Boxes/Master         ,$8.79,BX,10,250, 41.0 ,$10.80,$12.00,N ,D  ,ESS,032076065720,31162404       ,Gardner Bender,,,,,,
MPS-2100,CableBoss Staples 3/8in White200/Box 10Boxes/Master         ,$6.62,BX,10,200, 39.5 ,$8.12,$9.02,N ,D  ,ESS,032076065485,31162404       ,Gardner Bender,,,,,,
MPS-2125,CableBoss Staples 1/2in Black200/Box                        ,$6.73,BX,10,200, 37.5 ,$8.26,$9.18,N ,D  ,ESS,032076065478,31162404       ,Gardner Bender,,,,,,
MS-1000C,1/2in Metal Staple 1000 countcanister 4 per master          ,$11.65,CO,4,1000, 459.0 ,$14.30,$15.89,N ,D  ,MES,032076919993,31162404       ,Gardner Bender,,,,,,
MS-150,Metal Staple 2 Cond 1/2in100  /Box                          ,$1.31,BX,10,100, 48.6 ,$1.61,$1.79,N ,D  ,MES,032076651503,31162404       ,Gardner Bender,,,,,,
MS-150BX,Staple Metal 1/2in 2cond 150/Box 6/master                   ,$2.03,BX,6,150, 73.2 ,$2.49,$2.77,N ,D  ,MES,032076918224,31162404       ,Gardner Bender,,,,,,
MS-1550T,Metal Staple 2 Cond 1/2in 24/Cd 8Clams/Master               ,$0.79,EA,8,24, 15.0 ,$0.96,$1.07,N ,D  ,MES,032076912406,31162404       ,Gardner Bender,,,,,,
MS-1550TD,Metal Staple 2 Cond 1/2in 30/Cd 8Clams/Master               ,$1.14,EA,8,30, 17.6 ,$1.41,$1.57,N ,D  ,MES,032076919276,31162404       ,Gardner Bender,,,,,,
MS-1555,Metal Staple 2 Cond 1/2in 50/Cd 6Cds/Master                 ,$1.17,EA,6,50, 26.5 ,$1.43,$1.58,N ,D  ,MES,032076011796,31162404       ,Gardner Bender,,,,,,
MS-1575T,Metal Staple 3 Cond 9/16in 18/Cd 8Clams/Master              ,$0.60,EA,8,18, 15.9 ,$0.75,$0.83,N ,D  ,MES,032076912413,31162404       ,Gardner Bender,,,,,,
MS-1575TD,Metal Staple 3 Cond 9/16in 30/Cd 8Clams/Master              ,$1.05,EA,8,30, 22.9 ,$1.30,$1.44,N ,D  ,MES,032076919252,31162404       ,Gardner Bender,,,,,,
MS-1577,Metal Staple 3 Cond 9/16in 50/Cd 6Cds/Master                ,$1.25,EA,6,50, 35.2 ,$1.54,$1.72,N ,D  ,MES,032076011802,31162404       ,Gardner Bender,,,,,,
MS-175,Metal Staple 3 Cond 9/16in10  0/Box                         ,$1.34,BX,10,100, 62.9 ,$1.65,$1.84,N ,D  ,MES,032076651756,31162404       ,Gardner Bender,,,,,,
MS-175BX,Staple Metal 9/16in 3cond 150/Box 6/master                  ,$2.26,BX,6,150, 94.5 ,$2.78,$3.08,N ,D  ,MES,032076918248,31162404       ,Gardner Bender,,,,,,
MS-450BX,"9/16 IN (14 MM), METAL STAPLE,RECESSED HEAD, SHARP TIP, CONT",$5.65,BX,6,450, 279.7 ,$6.93,$7.70,N ,D  ,MES,032076918255,31162404       ,Gardner Bender,,,,,,
MS-450J,Metal Staple 3 Cond 9/16in45  0/Jar                         ,$5.65,CO,6,450, 283.0 ,$6.93,$7.70,N ,D  ,MES,032076044701,31162404       ,Gardner Bender,,,,,,
MS-500BX,Staple Metal 1/2in 2cond 50   0/box 6/master                ,$5.62,BX,6,500, 227.5 ,$6.89,$7.66,N ,D  ,MES,032076918262,31162404       ,Gardner Bender,,,,,,
MS-500J,Metal Staple 2 Cond 1/2in500  /Jar                          ,$5.62,CO,6,500, 234.2 ,$6.89,$7.66,N ,D  ,MES,032076044695,31162404       ,Gardner Bender,,,,,,
MS-550,Metal Staple 2 Cond 1/2in 50  0/Box 10Boxs/Master           ,$5.15,BX,10,500, 225.2 ,$6.33,$7.03,N ,D  ,MES,032076655501,31162404       ,Gardner Bender,,,,,,
MS-575,Metal Staple 3 Cond 9/16in 5  00/Box 10Boxs/Master          ,$6.18,BX,10,500, 300.2 ,$7.59,$8.44,N ,D  ,MES,032076655754,31162404       ,Gardner Bender,,,,,,
MS-9500B,METAL STAPLE FLAT TOP 3 COND. 9/16in 5000/BUCKET 1 BUCKET   ,$85.26,BK,1,5000," 2,852.0 ",$170.51,$189.44,N ,D  ,MES,032076946029,31162404       ,Gardner Bender,,,,,,
MS-950B,Metal Staple 2 Cond 1/2in500  0/Bkt                         ,$48.90,BK,1,5000," 2,211.0 ",$60.04,$66.71,N ,D  ,MES,032076152284,31162404       ,Gardner Bender,,,,,,
MS-950BU,Metal Staple 2 Cond 1/2in100  00/Bkt                        ,$79.46,BK,1,10000," 4,411.0 ",$97.55,$108.38,N ,D  ,MES,032076035525,31162404       ,Gardner Bender,,,,,,
MS-950FD,Metal Staple 2 Cond 1/2in 50  000/Barrel 1Barrel/Master     ,$517.84,BL,1,50000," 22,500.2 ",$635.74,$706.38,N ,D  ,MES,032076919047,31162404       ,Gardner Bender,,,,,,
MS-975B,Metal Staple 3 Cond 9/16in50  00/Bkt                        ,$50.91,BK,1,5000," 2,940.0 ",$62.50,$69.44,N ,D  ,MES,032076152291,31162404       ,Gardner Bender,,,,,,
MS-975FD,Metal Staple 3 Cond 9/16in 3  5000/Barrel 1Barrel/Master    ,$483.13,BL,1,35000," 21,000.0 ",$593.13,$659.03,N ,D  ,MES,032076919030,31162404       ,Gardner Bender,,,,,,
MSB-1540,"1/8 IN, FIBER INSULATED STEEL  STAPLES, LOW VOLTAGE, BROWN, ",$1.21,CO,10,40,,$1.49,$1.66,N ,D  ,MIS,032076154004,31162404       ,Gardner Bender,,,,,,
MSG-301,GB Low Volt Staple Gun 1/Clam                               ,$26.09,CO,4,1, 191.5 ,$32.03,$35.59,N ,D  ,LVS,032076075767,27112401       ,Gardner Bender,,,,,,
MSG-501,CableBoss Staple Gun 1/clam                                 ,$35.24,CO,4,1, 174.7 ,$43.25,$48.06,N ,D  ,ESG,032076065782,27112711       ,Gardner Bender,,,,,,
MSI-150,1/2 IN. BLUE PLASTIC METAL INSULATED STAPLES FOR 14/2 AND 12,$1.90,BX,20,100, 59.2 ,$2.33,$2.59,N ,D  ,MIS,032076894481,31162404       ,Gardner Bender,,,,,,
