"MORRIS PRICING EFFECTIVE May 13, 2022",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Bar Code#,key,UNSPS Code,Page#,Morris Cat #,Min Piece   Order Qty,Item Description,Price Per,Broken Case Price,PVC Cement                                 1-19 Cases                            Ships UPS,PVC Cement            Pickup/Will Call,PVC Cement                     20+ Cases                  Assorted ,Qty Per Case,,,,,,,
200,601986101400B,144110,26121638,D19,10140B,500,12-10 #6 Vinyl Spade Bulk,Piece,0.1228,,,,,,,,,,,
201,601986101622,144110,26121638,D19,10162,100,12-10 #8 Vinyl Spade Term,Piece,0.1409,,,,,,,,,,,
202,601986101622B,144110,26121638,D19,10162B,500,12-10 #8 Vinyl Spade Bulk,Piece,0.1270,,,,,,,,,,,
203,601986101646,144110,26121638,D19,10164,100,12-10 #10 Vinyl Spade Term,Piece,0.1409,,,,,,,,,,,
204,601986101646B,144110,26121638,D19,10164B,500,12-10 #10 Vinyl Spade Bulk ,Piece,0.1270,,,,,,,,,,,
205,601986101660,144110,26121638,D19,10166,100,12-10 1/4 Vinyl Spade Term,Piece,0.2050,,,,,,,,,,,
206,601986101660B,144110,26121638,D19,10166B,500,12-10 1/4 Vinyl Spade Bulk,Piece,0.1846,,,,,,,,,,,
207,601986101684,144110,26121638,D19,10168,100,12-10 5/16 Vinyl Spade Term,Piece,0.2135,,,,,,,,,,,
208,601986101820,144110,26121638,D35,10182,100,22-16 Vinyl Butt Connectors,Piece,0.0912,14.7800,,,,,,,,,,
209,601986101844,144110,26121638,D35,10184,100,16-14 Vinyl Butt Connectors,Piece,0.0970,,,,,,,,,,,
210,601986101868,144110,26121638,D35,10186,100,12-10 Vinyl Butt Connectors,Piece,0.1532,,,,,,,,,,,
211,601986102087,144110,26121638,D26,10208,100,22-16 .020x.110 Vinyl Male,Piece,0.0881,,,,,,,,,,,
212,601986102100,144110,26121638,D26,10210,100,22-16 .032x.110 Vinyl Male,Piece,0.0816,,,,,,,,,,,
213,601986102124,144110,26121638,D26,10212,100,22-16 .020x.187 Vinyl Male,Piece,0.0878,,,,,,,,,,,
214,601986102131,144110,26121638,D26,10213,100,22-16 .032x.187 Vinyl Male,Piece,0.1015,,,,,,,,,,,
215,601986102148,144110,26121638,D26,10214,100,22-16 .032x.250 Vinyl Male,Piece,0.0826,,,,,,,,,,,
216,601986102223,144110,26121638,D26,10222,100,16-14 .020x.187 Vinyl Male,Piece,0.0878,,,,,,,,,,,
217,601986102230,144110,26121638,D26,10223,100,16-14 .032x.187 Vinyl Male,Piece,0.1015,,,,,,,,,,,
218,601986102247,144110,26121638,D26,10224,100,16-14 .032x.250 Vinyl Male,Piece,0.0826,13.2200,13.6400,,,,,,,,,
219,601986102322,144110,26121638,D26,10232,100,12-10 .032x.250 Vinyl Male,Piece,0.0928,,,,,,,,,,,
220,601986102421,144110,26121638,D25,10242,100,22-16 .032x.250 Non-Ins Male,Piece,0.0836,,,,,,,,,,,
221,601986102438,144110,26121638,D25,10243,100,16-14 .032x.250 Non-Ins Male,Piece,0.0866,,,,,,,,,,,
222,601986102445,144110,26121638,D25,10244,100,12-10 .032x.250 Non-Ins Male,Piece,0.0967,,,,,,,,,,,
223,601986102452,144110,26121638,D25,10245,100,22-16 .032x.187 Non-Ins Fem,Piece,0.0689,,,,,,,,,,,
224,601986102469,144110,26121638,D25,10246,100,22-16 .020x.187 Non-Ins Fem,Piece,0.0689,,,,,,,,,,,
225,601986102476,144110,26121638,D25,10247,100,22-16 .032x.250 Non-Ins Fem,Piece,0.0943,,,,,,,,,,,
226,601986102483,144110,26121638,D25,10248,100,16-14 .032x.187 Non-Ins Fem,Piece,0.0715,,,,,,,,,,,
227,601986102490,144110,26121638,D25,10249,100,16-14 .020x.187 Non-Ins Fem,Piece,0.0708,,,,,,,,,,,
228,601986102506,144110,26121638,D25,10250,100,16-14 .032x.250 Non-Ins Fem,Piece,0.0748,,,,,,,,,,,
229,601986102513,144110,26121638,D25,10251,100,12-10 .032x.250 Non-Ins Fem,Piece,0.1096,,,,,,,,,,,
230,601986103084,144110,26121638,D26,10308,100,22-16 .020x.110 Vinyl Fem,Piece,0.0762,,,,,,,,,,,
231,601986103107,144110,26121638,D26,10310,100,22-16 .032x.110 Vinyl Fem,Piece,0.0762,,,,,,,,,,,
232,601986103114,144110,26121638,D26,10311,100,22-16 .032x.187 Vinyl Fem,Piece,0.0809,,,,,,,,,,,
233,601986103121,144110,26121638,D26,10312,100,22-16 .020x.187 Vinyl Fem,Piece,0.0809,,,,,,,,,,,
234,601986103138,144110,26121638,D26,10313,100,22-16 .020x.205 Vinyl Fem,Piece,0.0851,,,,,,,,,,,
235,601986103145,144110,26121638,D26,10314,100,22-16 .032x.250 Vinyl Fem,Piece,0.0859,,,,,,,,,,,
236,601986103145B,144110,26121638,D26,10314B,1000,22-16 .032x.250 Vinyl Fem Bulk,Piece,0.0775,,,,,,,,,,,
237,601986103169,144110,26121638,D26,10316,100,16-14 .020x.110 Vinyl Fem,Piece,0.0776,,,,,,,,,,,
238,601986103183,144110,26121638,D26,10318,100,16-14 .032x.110 Vinyl Fem,Piece,0.0776,,,,,,,,,,,
239,601986103220,144110,26121638,D26,10322,100,16-14 .020x.187 Vinyl Fem,Piece,0.0821,,,,,,,,,,,
240,601986103237,144110,26121638,D26,10323,100,16-14 .032x.187 Vinyl Fem,Piece,0.0823,,,,,,,,,,,
241,601986103244,144110,26121638,D26,10324,100,16-14 .032x.250 Vinyl Fem,Piece,0.0866,,,,,,,,,,,
242,601986103244B,144110,26121638,D26,10324B,1000,16-14 .032x.250 Vinyl Fem Bulk,Piece,0.0779,,,,,,,,,,,
243,601986103251,144110,26121638,D26,10325,100,16-14 .020x.205 Vinyl Fem,Piece,0.0866,,,,,,,,,,,
244,601986103282,144110,26121638,D26,10328,100,12-10 .020x.110 Vinyl Fem,Piece,0.0951,,,,,,,,,,,
245,601986103299,144110,26121638,D26,10329,100,12-10 .032x.110 Vinyl Fem,Piece,0.0951,,,,,,,,,,,
246,601986103305,144110,26121638,D26,10330,100,12-10 .020x.187 Vinyl Fem,Piece,0.0951,,,,,,,,,,,
247,601986103312,144110,26121638,D26,10331,100,12-10 .032x.187 Vinyl Fem,Piece,0.0951,,,,,,,,,,,
248,601986103329,144110,26121638,D26,10332,100,12-10 .032x.250 Vinyl Fem,Piece,0.0951,15.22,15.68,,,,,,,,,
249,601986103329B,144110,26121638,D26,10332B,500,12-10 .032x.250 Vinyl Fem Bulk,Piece,0.0857,,,,,,,,,,,
250,601986104111,144110,26121638,D28,10411,100,22-16 .250x.032  Fully Ins Fem,Piece,0.1924,,,,,,,,,,,
251,601986104111B,144110,26121638,D28,10411B,1000,22-16 .250x.032 Ins Fem Bulk,Piece,0.1733,,,,,,,,,,,
252,601986104128,144110,26121638,D28,10412,100,16-14 .250x.032 Fully Ins Fem,Piece,0.1968,29.82,33.46,,,,,,,,,
253,601986104128B,144110,26121638,D28,10412B,1000,16-14 .250x.032 Ins Fem Bulk,Piece,0.1772,,,,,,,,,,,
254,601986104142,144110,26121638,D28,10414,100,12-10 .250x.032 Fully Ins Fem,Piece,0.2320,,,,,,,,,,,
255,601986104142B,144110,26121638,D28,10414B,500,12-10 .250x.032 Ins Fem Bulk,Piece,0.2089,,,,,,,,,,,
256,601986104159,144110,26121638,D28,10415,100,22-16 .250x.032 Fully Ins Male,Piece,0.1961,,,,,,,,,,,
257,601986104159B,144110,26121638,D28,10415B,500,22-16 .250x.032 Ins Male Bulk,Piece,0.1751,,,,,,,,,,,
258,601986104166,144110,26121638,D28,10416,100,16-14 .250x.032 Fully Ins Male,Piece,0.1990,,,,,,,,,,,
259,601986104166B,144110,26121638,D28,10416B,500,16-14 .250x.032 Ins Male Bulk,Piece,0.1922,,,,,,,,,,,
260,601986104180,144110,26121638,D28,10418,100,12-10 .250x.032 Fully Ins Male,Piece,0.2523,,,,,,,,,,,
261,601986107105,144110,26121638,D31,10710,100,2 Way Bullet Receptacle,Piece,0.1451,,,,,,,,,,,
262,601986107129,144110,26121638,D31,10712,100,Dbl Male Tab Sngl Fem Slip-On,Piece,0.1361,,,,,,,,,,,
263,601986107129B,144110,26121638,D31,10712B,1000,Dbl Male Tab Fem Slip-On Bulk,Piece,0.1225,,,,,,,,,,,
264,601986107143,144110,26121638,D31,10714,100,3 Way Adapter (2 Male Tab),Piece,0.1224,,,,,,,,,,,
265,601986107143B,144110,26121638,D31,10714B,1000,4 Way Adapt (2 Male Tab) Bulk,Piece,0.1100,,,,,,,,,,,
266,601986107167,144110,26121638,D31,10716,100,Chair Adapter (2 male tab),Piece,0.1876,,,,,,,,,,,
267,601986107181,144110,26121638,D31,10718,100,Chair Adapter (3 male tab),Piece,0.2115,,,,,,,,,,,
268,601986107204,144110,26121638,D31,10720,100,90Deg Chair Adapt (2 Male Tab),Piece,0.3428,,,,,,,,,,,
269,601986107525,144110,26121638,L46,10752,25,UB Connector,Piece,0.3182,,,,,,,,,,,
270,601986107549,144110,26121638,L46,10754,25,UR Connector,Piece,0.3617,,,,,,,,,,,
271,601986107556,144110,26121638,L46,10755,25,UR2 Connector,Piece,0.1881,,,,,,,,,,,
272,601986107563,144110,26121638,L46,10756,25,UY Connector,Piece,0.2749,,,,,,,,,,,
273,601986107600,144110,26121638,L46,10760,25,UCC Connector,Piece,0.1448,,,,,,,,,,,
274,601986107624,144110,26121638,L46,10762,100,UB Connector,Piece,0.1301,,,,,,,,,,,
275,601986107648,144110,26121638,L46,10764,100,UR Connector,Piece,0.1592,,,,,,,,,,,
276,601986107655,144110,26121638,L46,10765,100,UR2 Connector,Piece,0.1736,,,,,,,,,,,
277,601986107662,144110,26121638,L46,10766,100,UY Connector,Piece,0.1013,,,,,,,,,,,
278,601986107679,144110,26121638,L46,10767,100,UY2 Connector,Piece,0.1157,,,,,,,,,,,
279,601986107709,144110,26121638,L46,10770,100,UCC Connector,Piece,0.1301,,,,,,,,,,,
280,601986107723,144110,26121638,D6,10772,25,22-18 Quick Splice Connector,Piece,0.1346,,,,,,,,,,,
281,601986107747,144110,26121638,D6,10774,25,18-14 Quick Splice Connector,Piece,0.1346,,,,,,,,,,,
282,601986107761,144110,26121638,D6,10776,25,12-10 Quick Splice Connector,Piece,0.2107,,,,,,,,,,,
283,601986107778,144110,26121638,D6,10777,25,12-10/18-14 Quick Splice Conn,Piece,0.6088,,,,,,,,,,,
284,601986107808,144110,26121638,D6,10780,25,T-Tap Disconnect 22-18 .250,Piece,0.1530,,,,,,,,,,,
285,601986107815,144110,26121638,D6,10781,25,T-Tap Disconnect 18-14 .250,Piece,0.1530,,,,,,,,,,,
286,601986107822,144110,26121638,D6,10782,25,T-Tap Disconnect 12-10 .250,Piece,0.1530,,,,,,,,,,,
287,601986108157,144110,26121638,D32,10815,1,175pc Terminal Kit w/Crimper,Kit,24.01,,,,,,,,,,,
288,601986108164,144110,26121638,D32,10816,1,200pc Terminal Kit,Kit,25.07,,,,,,,,,,,
289,601986108171,144110,26121638,D32,10817,1,200pc Terminal Kit w/Crimper,Kit,82.95,,,,,,,,,,,
290,601986108188,144110,26121638,D32,10818,1,500pc Terminal Kit w/Crimper,Kit,134.81,,,,,,,,,,,
291,601986110112,144110,26121638,D13,11011,100,22-16 #2 Non Ins Ring Term,Piece,0.0880,,,,,,,,,,,
292,601986110129,144110,26121638,D13,11012,100,22-16 #4 Non Ins Ring Term,Piece,0.0732,,,,,,,,,,,
293,601986110143,144110,26121638,D13,11014,100,22-16 #6 Non Ins Ring Term,Piece,0.0816,,,,,,,,,,,
294,601986110143B,144110,26121638,D13,11014B,1000,22-16 #6 Non Ins Ring Ter Bulk,Piece,0.0733,,,,,,,,,,,
295,601986110167,144110,26121638,D13,11016,100,22-16 #8 Non Ins Ring Term,Piece,0.0816,,,,,,,,,,,
296,601986110167B,144110,26121638,D13,11016B,1000,22-16 #8 Non Ins Ring Ter Bulk,Piece,0.0733,,,,,,,,,,,
297,601986110181,144110,26121638,D13,11018,100,22-16 #10 Non Ins Ring Term,Piece,0.0816,,,,,,,,,,,
298,601986110204,144110,26121638,D13,11020,100,22-16 1/4 Non Ins Ring Term,Piece,0.1171,,,,,,,,,,,
299,601986110228,144110,26121638,D13,11022,100,22-16 5/16 Non Ins Ring Term,Piece,0.1171,,,,,,,,,,,
300,601986110242,144110,26121638,D13,11024,100,22-16 3/8 Non Ins Ring Term,Piece,0.1338,,,,,,,,,,,
301,601986110266,144110,26121638,D13,11026,100,22-16 1/2 Non Ins Ring Term,Piece,0.2340,,,,,,,,,,,
302,601986110280,144110,26121638,D13,11028,100,22-16 9/16 Non Ins Ring Term,Piece,0.3679,,,,,,,,,,,
303,601986110303,144110,26121638,D13,11030,100,22-16 5/8 Non Ins Ring Term,Piece,0.3679,,,,,,,,,,,
304,601986110327,144110,26121638,D13,11032,100,22-16 3/4 Non Ins Ring Term,Piece,0.3679,,,,,,,,,,,
305,601986110334,144110,26121638,D13,11033,100,16-14 #2 Non Ins Ring Term,Piece,0.2237,,,,,,,,,,,
306,601986110341,144110,26121638,D13,11034,100,16-14 #4 Non Ins Ring Term,Piece,0.0776,,,,,,,,,,,
307,601986110365,144110,26121638,D13,11036,100,16-14 #6 Non Ins Ring Term,Piece,0.0776,,,,,,,,,,,
308,601986110389,144110,26121638,D13,11038,100,16-14 #8 Non Ins Ring Term,Piece,0.0910,,,,,,,,,,,
309,601986110389B,144110,26121638,D13,11038B,1000,16-14 #8 Non Ins Ring Ter Bulk,Piece,0.0819,,,,,,,,,,,
310,601986110402,144110,26121638,D13,11040,100,16-14 #10 Non Ins Ring Term,Piece,0.0910,,,,,,,,,,,
311,601986110402B,144110,26121638,D13,11040B,1000,16-14 #10 Non Ins Ring Ter Bulk,Piece,0.0819,,,,,,,,,,,
312,601986110426,144110,26121638,D13,11042,100,16-14 1/4 Non Ins Ring Term,Piece,0.1164,,,,,,,,,,,
313,601986110426B,144110,26121638,D13,11042B,1000,16-14 1/4 Non Ins Ring Ter Bulk,Piece,0.1049,,,,,,,,,,,
314,601986110440,144110,26121638,D13,11044,100,16-14 5/16 Non Ins Ring Term,Piece,0.1164,,,,,,,,,,,
315,601986110464,144110,26121638,D13,11046,100,16-14 3/8 Non Ins Ring Term,Piece,0.1397,,,,,,,,,,,
316,601986110488,144110,26121638,D13,11048,100,16-14 1/2 Non Ins Ring Term,Piece,0.2378,,,,,,,,,,,
317,601986110501,144110,26121638,D13,11050,100,16-14 9/16 Non Ins Ring Term,Piece,0.4296,,,,,,,,,,,
318,601986110525,144110,26121638,D13,11052,100,16-14 5/8 Non Ins Ring Term,Piece,0.4296,,,,,,,,,,,
319,601986110549,144110,26121638,D13,11054,100,16-14 3/4 Non Ins Ring Term,Piece,0.4296,,,,,,,,,,,
320,601986110556,144110,26121638,D13,11055,100,12-10 #4 Non Ins Ring Term,Piece,0.2237,,,,,,,,,,,
321,601986110563,144110,26121638,D13,11056,100,12-10 #6 Non Ins Ring Term,Piece,0.1315,,,,,,,,,,,
322,601986110587,144110,26121638,D13,11058,100,12-10 #8 Non Ins Ring Term,Piece,0.1315,,,,,,,,,,,
323,601986110587B,144110,26121638,D13,11058B,1000,12-10 #8 Non Ins Ring Ter Bulk,Piece,0.1186,,,,,,,,,,,
324,601986110600,144110,26121638,D13,11060,100,12-10 #10 Non Ins Ring Term,Piece,0.1576,,,,,,,,,,,
325,601986110600B,144110,26121638,D13,11060B,1000,12-10 #10 Non In Ring Term Bulk,Piece,0.1418,,,,,,,,,,,
326,601986110624,144110,26121638,D13,11062,100,12-10 1/4 Non Ins Ring Term,Piece,0.1846,,,,,,,,,,,
327,601986110624B,144110,26121638,D13,11062B,1000,12-10 1/4 Non Ins Ring Term Bulk,Piece,0.1661,,,,,,,,,,,
328,601986110648,144110,26121638,D13,11064,100,12-10 5/16 Non Ins Ring Term,Piece,0.2240,,,,,,,,,,,
329,601986110662,144110,26121638,D13,11066,100,12-10 3/8 Non Ins Ring Term,Piece,0.2240,,,,,,,,,,,
330,601986110686,144110,26121638,D13,11068,100,12-10 1/2 Non Ins Ring Term,Piece,0.2756,,,,,,,,,,,
331,601986110709,144110,26121638,D13,11070,100,12-10 9/16 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
332,601986110716,144110,26121638,D13,11071,100,12-10 11/16 Non Ins Ring Term,Piece,0.7234,,,,,,,,,,,
333,601986110723,144110,26121638,D13,11072,100,12-10 5/8 Non Ins Ring Term,Piece,0.7234,,,,,,,,,,,
334,601986110747,144110,26121638,D13,11074,100,12-10 3/4 Non Ins Ring Term,Piece,0.7234,,,,,,,,,,,
335,601986110761,144110,26121638,D14,11076,100,8awg #6 Non Ins Ring Term,Piece,0.3100,,,,,,,,,,,
336,601986110785,144110,26121638,D14,11078,100,8awg #8 Non Ins Ring Term,Piece,0.3100,,,,,,,,,,,
337,601986110808,144110,26121638,D14,11080,100,8awg #10 Non Ins Ring Term,Piece,0.3273,,,,,,,,,,,
338,601986110822,144110,26121638,D14,11082,100,8awg 1/4 Non Ins Ring Term,Piece,0.3273,,,,,,,,,,,
339,601986110846,144110,26121638,D14,11084,100,8awg 5/16 Non Ins Ring Term,Piece,0.4134,,,,,,,,,,,
340,601986110860,144110,26121638,D14,11086,100,8awg 3/8 Non Ins Ring Term,Piece,0.4134,,,,,,,,,,,
341,601986110884,144110,26121638,D14,11088,100,8awg 1/2 Non Ins Ring Term,Piece,0.4264,,,,,,,,,,,
342,601986110907,144110,26121638,D14,11090,100,6awg #8 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
343,601986110921,144110,26121638,D14,11092,100,6awg #10 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
344,601986110945,144110,26121638,D14,11094,100,6awg 1/4 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
345,601986110969,144110,26121638,D14,11096,100,6awg 5/16 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
346,601986110983,144110,26121638,D14,11098,100,6awg 3/8 Non Ins Ring Term,Piece,0.6872,,,,,,,,,,,
347,601986111003,144110,26121638,D14,11100,100,6awg 7/16 Non Ins Ring Term,Piece,1.0063,,,,,,,,,,,
348,601986111027,144110,26121638,D14,11102,100,6awg 1/2 Non Ins Ring Term,Piece,1.0159,,,,,,,,,,,
349,601986111041,144110,26121638,D14,11104,100,4awg #8 Non Ins Ring Term,Piece,1.0063,,,,,,,,,,,
350,601986111065,144110,26121638,D14,11106,100,4awg #10 Non Ins Ring Term,Piece,1.0063,,,,,,,,,,,
351,601986111089,144110,26121638,D14,11108,100,4awg 1/4 Non Ins Ring Term,Piece,1.0159,,,,,,,,,,,
352,601986111102,144110,26121638,D14,11110,100,4awg 5/16 Non Ins Ring Term,Piece,1.0159,,,,,,,,,,,
353,601986111126,144110,26121638,D14,11112,100,4awg 3/8 Non Ins Ring Term,Piece,1.0159,,,,,,,,,,,
354,601986111140,144110,26121638,D14,11114,100,4awg 7/16 Non Ins Ring Term,Piece,1.0063,,,,,,,,,,,
355,601986111164,144110,26121638,D14,11116,100,4awg 1/2 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
356,601986111188,144110,26121638,D14,11118,100,2awg #10 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
357,601986111201,144110,26121638,D14,11120,100,2awg 1/4 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
358,601986111225,144110,26121638,D14,11122,100,2awg 5/16 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
359,601986111249,144110,26121638,D14,11124,100,2awg 3/8 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
360,601986111263,144110,26121638,D14,11126,100,2awg 7/16 Non Ins Ring Term,Piece,1.1770,,,,,,,,,,,
361,601986111287,144110,26121638,D14,11128,100,2awg 1/2 Non Ins Ring Term,Piece,1.1884,,,,,,,,,,,
362,601986111300,144110,26121638,D14,11130,100,#2 9/16 Non Ins Ring Term,Piece,3.5036,,,,,,,,,,,
363,601986111317,144110,26121638,D14,11131,100,#2 5/8 Non Ins Ring Term,Piece,3.5382,,,,,,,,,,,
364,601986111324,144110,26121638,D14,11132,100,#2 11/16 Non Ins Ring Term,Piece,3.5041,,,,,,,,,,,
365,601986111331,144110,26121638,D14,11133,100,#2 3/4 Non Ins Ring Term,Piece,3.5041,,,,,,,,,,,
366,601986111348,144110,26121638,D14,11134,100,#4 9/16 Non Ins Ring Term,Piece,3.0218,,,,,,,,,,,
367,601986111355,144110,26121638,D14,11135,100,#4 5/8 Non Ins Ring Term,Piece,3.0218,,,,,,,,,,,
368,601986111362,144110,26121638,D14,11136,100,#4 11/16 Non Ins Ring Term,Piece,3.0218,,,,,,,,,,,
369,601986111379,144110,26121638,D14,11137,100,#4 3/4 Non Ins Ring Term,Piece,3.0513,,,,,,,,,,,
370,601986111386,144110,26121638,D14,11138,100,#8 9/16 Non Ins Ring Term,Piece,1.7238,,,,,,,,,,,
371,601986111393,144110,26121638,D14,11139,100,#8 5/8 Non Ins Ring Term,Piece,1.7408,,,,,,,,,,,
372,601986111409,144110,26121638,D14,11140,100,#8 11/16 Non Ins Ring Term,Piece,1.7238,,,,,,,,,,,
373,601986111416,144110,26121638,D14,11141,100,#8 3/4 Non Ins Ring Term,Piece,1.7408,,,,,,,,,,,
374,601986111423,144110,26121638,D14,11142,100,#6 9/16 Non Ins Ring Term,Piece,2.3115,,,,,,,,,,,
375,601986111430,144110,26121638,D14,11143,100,#6 5/8 Non Ins Ring Term,Piece,2.3115,,,,,,,,,,,
376,601986111447,144110,26121638,D14,11144,100,#6 11/16 Non Ins Ring Term,Piece,2.3115,,,,,,,,,,,
377,601986111454,144110,26121638,D14,11145,100,#6 3/4 Non Ins Ring Term,Piece,2.3339,,,,,,,,,,,
378,601986113120,144110,26121638,D15,11312,100,22-16 #4 Nylon Ins Ring Term,Piece,0.0995,,,,,,,,,,,
379,601986113144,144110,26121638,D15,11314,100,22-16 #6 Nylon Ins Ring Term,Piece,0.1111,,,,,,,,,,,
380,601986113144B,144110,26121638,D15,11314B,1000,22-16 #6 Nylon In Ring Term Bulk,Piece,0.0997,,,,,,,,,,,
381,601986113168,144110,26121638,D15,11316,100,22-16 #8 Nylon Ins Ring Term,Piece,0.1111,,,,,,,,,,,
382,601986113168B,144110,26121638,D15,11316B,1000,22-16 #8 Nylon Ins Ring Trm Bulk,Piece,0.0997,,,,,,,,,,,
383,601986113182,144110,26121638,D15,11318,100,22-16 #10 Nylon Ins Ring Term,Piece,0.1111,,,,,,,,,,,
384,601986113205,144110,26121638,D15,11320,100,22-16 1/4 Nylon Ins Ring Term,Piece,0.1530,,,,,,,,,,,
385,601986113229,144110,26121638,D15,11322,100,22-16 5/16 Nylon Ins Ring Term,Piece,0.1530,,,,,,,,,,,
386,601986113243,144110,26121638,D15,11324,100,22-16 3/8 Nylon Ins Ring Term,Piece,0.1727,,,,,,,,,,,
387,601986113267,144110,26121638,D15,11326,100,22-16 1/2 Nylon Ins Ring Term,Piece,0.2701,,,,,,,,,,,
388,601986113281,144110,26121638,D15,11328,100,22-16 9/16 Nylon Ins Ring Term,Piece,0.5260,,,,,,,,,,,
389,601986113304,144110,26121638,D15,11330,100,22-16 5/8 Nylon Ins Ring Term,Piece,0.5313,,,,,,,,,,,
390,601986113328,144110,26121638,D15,11332,100,22-16 3/4 Nylon Ins Ring Term,Piece,0.5313,,,,,,,,,,,
391,601986113342,144110,26121638,D15,11334,100,16-14 #4 Nylon Ins Ring Term,Piece,0.1187,,,,,,,,,,,
392,601986113366,144110,26121638,D15,11336,100,16-14 #6 Nylon Ins Ring Term,Piece,0.1323,,,,,,,,,,,
393,601986113380,144110,26121638,D15,11338,100,16-14 #8 Nylon Ins Ring Term,Piece,0.1323,,,,,,,,,,,
394,601986113380B,144110,26121638,D15,11338B,1000,16-14 #8 Nylon Ins Ring Trm Bulk,Piece,0.1191,,,,,,,,,,,
395,601986113403,144110,26121638,D15,11340,100,16-14 #10 Nylon Ins Ring Term,Piece,0.1323,,,,,,,,,,,
396,601986113403B,144110,26121638,D15,11340B,1000,16-14 #10 Nylon Ins Rng Trm Bulk,Piece,0.1191,,,,,,,,,,,
397,601986113427,144110,26121638,D15,11342,100,16-14 1/4 Nylon Ins Ring Term,Piece,0.1556,,,,,,,,,,,
398,601986113427B,144110,26121638,D15,11342B,1000,16-14 1/4 Nylon Ins Rng Trm Bulk,Piece,0.1401,,,,,,,,,,,
399,601986113441,144110,26121638,D15,11344,100,16-14 5/16 Nylon Ins Ring Term,Piece,0.1556,,,,,,,,,,,
400,601986113465,144110,26121638,D15,11346,100,16-14 3/8 Nylon Ins Ring Term,Piece,0.1800,,,,,,,,,,,
401,601986113489,144110,26121638,D15,11348,100,16-14 1/2 Nylon Ins Ring Term,Piece,0.2830,,,,,,,,,,,
402,601986113502,144110,26121638,D15,11350,100,16-14 1/2 Nylon Ins Ring Term,Piece,0.5645,,,,,,,,,,,
403,601986113526,144110,26121638,D15,11352,100,16-14 5/8 Nylon Ins Ring Term,Piece,0.5701,,,,,,,,,,,
404,601986113540,144110,26121638,D15,11354,100,16-14 3/4 Nylon Ins Ring Term,Piece,0.5701,,,,,,,,,,,
405,601986113564,144110,26121638,D15,11356,100,12-10 #6 Nylon Ins Ring Term,Piece,0.1701,,,,,,,,,,,
406,601986113588,144110,26121638,D15,11358,100,12-10 #8 Nylon Ins Ring Term,Piece,0.1701,,,,,,,,,,,
407,601986113588B,144110,26121638,D15,11358B,100,12-10 #8 Nylon Ins Ring Trm Bulk,Piece,0.1532,,,,,,,,,,,
408,601986113601,144110,26121638,D15,11360,100,12-10 #10 Nylon Ins Ring Term,Piece,0.2088,,,,,,,,,,,
409,601986113601B,144110,26121638,D15,11360B,500,12-10 #10 Nylon Ins Rng Trm Bulk,Piece,0.1877,,,,,,,,,,,
410,601986113625,144110,26121638,D15,11362,100,12-10 1/4 Nylon Ins Ring Term,Piece,0.2714,,,,,,,,,,,
411,601986113625B,144110,26121638,D15,11362B,500,12-10 1/4 Nylon Ins Rng Trm Bulk,Piece,0.2440,,,,,,,,,,,
412,601986113649,144110,26121638,D15,11364,100,12-10 5/16 Nylon Ins Ring Term,Piece,0.2970,,,,,,,,,,,
413,601986113663,144110,26121638,D15,11366,100,12-10 3/8 Nylon Ins Ring Term,Piece,0.3094,,,,,,,,,,,
414,601986113687,144110,26121638,D15,11368,100,12-10 1/2 Nylon Ins Ring Term,Piece,0.3811,,,,,,,,,,,
415,601986113700,144110,26121638,D15,11370,100,12-10 9/16 Nylon Ins Ring Term,Piece,0.9781,,,,,,,,,,,
416,601986113724,144110,26121638,D15,11372,100,12-10 5/8 Nylon Ins Term,Piece,0.9877,,,,,,,,,,,
417,601986113748,144110,26121638,D15,11374,100,12-10 3/4 Nylon Ins Ring Term,Piece,0.9877,,,,,,,,,,,
418,601986113762,144110,26121638,D16,11376,100,8AWG #6 Nylon Ins Ring Term,Piece,0.4595,,,,,,,,,,,
419,601986113786,144110,26121638,D16,11378,100,8AWG #8 Nylon Ins Ring Term,Piece,0.4595,,,,,,,,,,,
420,601986113809,144110,26121638,D16,11380,100,8AWG #10 Nylon Ins Ring Term,Piece,0.4725,,,,,,,,,,,
421,601986113823,144110,26121638,D16,11382,100,8AWG 1/4 Nylon Ins Ring Term,Piece,0.4725,,,,,,,,,,,
422,601986113847,144110,26121638,D16,11384,100,8AWG 5/16 Nylon Ins Ring Term,Piece,0.5798,,,,,,,,,,,
423,601986113861,144110,26121638,D16,11386,100,8AWG 3/8 Nylon Ins Ring Term,Piece,0.5798,,,,,,,,,,,
424,601986113885,144110,26121638,D16,11388,100,8AWG 1/2 Nylon Ins Ring Term,Piece,0.5798,,,,,,,,,,,
